,FECHA (YYMMDD),HORA (HHMM),Porcentaje,Registros validados,Temperatura (°C)
47791,220818,100,64.9258,15.0,3.13975
47792,220818,200,64.795,15.0,3.28158
47793,220818,300,69.0734,15.0,3.02142
47794,220818,400,72.6191,15.0,2.91292
47795,220818,500,73.1458,15.0,3.19775
47796,220818,600,75.125,15.0,3.3755
47797,220818,700,75.4351,15.0,3.90233
47798,220818,800,75.6267,15.0,4.48242
47799,220818,900,74.5917,15.0,5.19633
47800,220818,1000,72.225,15.0,6.06983
47801,220818,1100,68.8425,15.0,6.97992
47802,220818,1200,67.1775,15.0,7.42858
47803,220818,1300,64.1725,15.0,8.13934
47804,220818,1400,60.9067,15.0,9.3275
47805,220818,1500,63.1825,15.0,9.02335
47806,220818,1600,64.6635,15.0,8.61752
47807,220818,1700,64.8218,15.0,8.43002
47808,220818,1800,72.79,15.0,7.60233
47809,220818,1900,75.295,15.0,7.30525
47810,220818,2000,76.6267,15.0,7.20767
47811,220818,2100,78.59,15.0,7.0625
47812,220818,2200,77.755,15.0,7.21158
47813,220818,2300,77.8583,15.0,7.246
47814,220819,0,77.4292,20.0,7.352
47815,220819,100,74.2292,20.0,7.793
47816,220819,200,73.865,20.0,7.56692
47817,220819,300,75.0383,20.0,7.30833
47818,220819,400,73.9375,20.0,7.26775
47819,220819,500,74.0233,20.0,7.32875
47820,220819,600,78.5225,20.0,6.95908
47821,220819,700,82.0217,20.0,6.36158
47822,220819,800,77.9525,20.0,6.87067
47823,220819,900,77.6733,20.0,7.25008
47824,220819,1000,77.7925,20.0,7.40508
47825,220819,1100,72.7025,20.0,8.40775
47826,220819,1200,69.9475,20.0,8.74918
47827,220819,1300,72.5825,20.0,8.23584
47828,220819,1400,71.3258,20.0,8.33333
47829,220819,1500,71.4283,20.0,8.41167
47830,220819,1600,71.6033,20.0,8.3625
47831,220819,1700,73.8683,20.0,7.96742
47832,220819,1800,74.0608,20.0,7.78117
47833,220819,1900,78.3759,20.0,7.15967
47834,220819,2000,78.1625,20.0,6.82883
47835,220819,2100,74.2657,20.0,7.04825
47836,220819,2200,77.5109,20.0,6.68756
47837,220819,2300,77.7009,20.0,6.5425
47838,220820,0,78.2408,69.0,6.37867
47839,220820,100,81.3583,69.0,6.18083
47840,220820,200,84.275,69.0,5.86908
47841,220820,300,85.9,69.0,5.52758
47842,220820,400,86.9751,69.0,4.92018
47843,220820,500,86.4834,69.0,5.14783
47844,220820,600,86.4169,69.0,5.13018
47845,220820,700,88.5168,69.0,4.07626
47846,220820,800,88.8002,69.0,4.71159
47847,220820,900,87.1583,69.0,5.308
47848,220820,1000,87.2083,69.0,6.07067
47849,220820,1100,85.0667,69.0,6.98958
47850,220820,1200,80.4268,69.0,7.91617
47851,220820,1300,76.5883,69.0,8.4725
47852,220820,1400,72.2426,69.0,8.98917
47853,220820,1500,70.2526,69.0,9.26833
47854,220820,1600,68.9449,69.0,9.32167
47855,220820,1700,72.7592,69.0,8.66017
47856,220820,1800,77.845,69.0,7.58575
47857,220820,1900,81.7,69.0,7.14433
47858,220820,2000,81.9583,69.0,6.295
47859,220820,2100,83.8333,69.0,5.50442
47860,220820,2200,86.75,69.0,4.98808
47861,220820,2300,87.525,69.0,4.62167
47862,220821,0,87.9667,44.0,4.14608
47863,220821,100,89.6583,44.0,3.06708
47864,220821,200,91.1167,44.0,2.37342
47865,220821,300,91.9833,44.0,2.53567
47866,220821,400,91.8083,44.0,3.37042
47867,220821,500,90.6417,44.0,2.72233
47868,220821,600,86.9917,44.0,3.97217
47869,220821,700,85.9833,44.0,3.422
47870,220821,800,80.8784,44.0,4.54142
47871,220821,900,79.2517,44.0,4.44208
47872,220821,1000,74.465,44.0,5.88958
47873,220821,1100,69.3558,44.0,7.14625
47874,220821,1200,63.3525,44.0,8.4686
47875,220821,1300,57.8975,44.0,9.97417
47876,220821,1400,55.375,44.0,11.22
47877,220821,1500,55.1733,44.0,11.6825
47878,220821,1600,58.0367,44.0,11.0458
47879,220821,1700,63.0567,44.0,9.70418
47880,220821,1800,68.4225,44.0,8.62666
47881,220821,1900,70.92,44.0,8.186
47882,220821,2000,73.881,44.0,7.48518
47883,220821,2100,75.9451,44.0,6.93983
47884,220821,2200,75.8378,44.0,6.92259
47885,220821,2300,75.1886,44.0,7.04568
47886,220822,0,78.8102,27.0,6.36443
47887,220822,100,79.2445,27.0,6.19759
47888,220822,200,80.2169,27.0,5.79652
47889,220822,300,81.1476,27.0,5.53725
47890,220822,400,78.6636,27.0,5.9686
47891,220822,500,76.1976,27.0,6.5685
47892,220822,600,74.7445,27.0,6.89027
47893,220822,700,75.1477,27.0,7.03394
47894,220822,800,73.8077,27.0,7.64069
47895,220822,900,67.4843,27.0,8.86667
47896,220822,1000,59.6417,27.0,10.8183
47897,220822,1100,52.4442,27.0,12.1617
47898,220822,1200,54.1008,27.0,12.205
47899,220822,1300,57.1075,27.0,11.5933
47900,220822,1400,59.6167,27.0,10.7142
47901,220822,1500,61.4758,27.0,9.94583
47902,220822,1600,62.9217,27.0,9.2625
47903,220822,1700,64.7533,27.0,8.60083
47904,220822,1800,68.2783,27.0,7.66217
47905,220822,1900,75.7758,27.0,6.5985
47906,220822,2000,64.9567,27.0,6.82367
47907,220822,2100,57.4958,27.0,6.50358
47908,220822,2200,72.2225,27.0,4.62583
47909,220822,2300,73.5642,27.0,3.677
47910,220823,0,69.9125,34.0,3.19167
47911,220823,100,72.1625,34.0,2.38842
47912,220823,200,77.0508,34.0,1.58467
47913,220823,300,78.2742,34.0,1.03383
47914,220823,400,79.7258,34.0,0.0336667
47915,220823,500,76.4843,34.0,0.173417
47916,220823,600,75.8341,34.0,0.22675
47917,220823,700,75.9425,34.0,-0.312917
47918,220823,800,65.455,34.0,1.6435
47919,220823,900,58.115,34.0,3.23933
47920,220823,1000,50.7858,34.0,4.3975
47921,220823,1100,46.3208,34.0,5.04242
47922,220823,1200,45.0058,34.0,5.772
47923,220823,1300,43.4367,34.0,6.40708
47924,220823,1400,43.9658,34.0,6.08175
47925,220823,1500,46.9133,34.0,6.28183
47926,220823,1600,52.0517,34.0,5.37958
47927,220823,1700,55.5333,34.0,4.64783
47928,220823,1800,61.7125,34.0,4.11642
47929,220823,1900,63.795,34.0,3.71825
47930,220823,2000,61.87,34.0,3.84967
47931,220823,2100,60.2675,34.0,4.05275
47932,220823,2200,61.525,34.0,4.0245
47933,220823,2300,61.9108,34.0,4.09008
47934,220824,0,64.3717,17.0,3.98475
47935,220824,100,63.7725,17.0,4.21606
47936,220824,200,66.6158,17.0,4.01642
47937,220824,300,68.7875,17.0,3.93917
47938,220824,400,64.655,17.0,4.37833
47939,220824,500,65.4817,17.0,4.48425
47940,220824,600,66.0717,17.0,4.32767
47941,220824,700,60.9708,17.0,5.08117
47942,220824,800,60.9283,17.0,5.63542
47943,220824,900,59.3525,17.0,6.33783
47944,220824,1000,59.2467,17.0,6.86767
47945,220824,1100,56.7408,17.0,7.45808
47946,220824,1200,52.7542,17.0,7.66158
47947,220824,1300,53.4433,17.0,7.80942
47948,220824,1400,56.6983,17.0,7.77234
47949,220824,1500,52.8658,17.0,8.06866
47950,220824,1600,55.2426,17.0,7.37885
47951,220824,1700,58.6283,17.0,6.70633
47952,220824,1800,65.355,17.0,5.874
47953,220824,1900,69.9075,17.0,5.265
47954,220824,2000,74.9575,17.0,4.71367
47955,220824,2100,79.0558,17.0,4.29058
47956,220824,2200,87.6167,17.0,3.42267
47957,220824,2300,87.2083,17.0,2.83625
47958,220825,0,87.0917,26.0,2.60408
47959,220825,100,88.0416,26.0,2.36283
47960,220825,200,85.5167,26.0,2.72792
47961,220825,300,83.2,26.0,3.16083
47962,220825,400,81.7843,26.0,3.28808
47963,220825,500,80.7842,26.0,3.03325
47964,220825,600,82.3784,26.0,2.91958
47965,220825,700,72.3501,26.0,4.21259
47966,220825,800,67.2418,26.0,5.18251
47967,220825,900,60.3667,26.0,6.28325
47968,220825,1000,52.6017,26.0,7.21225
47969,220825,1100,45.3267,26.0,8.04382
47970,220825,1200,50.0667,26.0,8.62334
47971,220825,1300,54.2717,26.0,8.71167
47972,220825,1400,50.9225,26.0,8.7825
47973,220825,1500,58.2375,26.0,7.816
47974,220825,1600,57.1758,26.0,7.89409
47975,220825,1700,63.4108,26.0,6.96242
47976,220825,1800,66.1375,26.0,6.35433
47977,220825,1900,72.0175,26.0,5.41833
47978,220825,2000,72.8208,26.0,5.39475
47979,220825,2100,77.4417,26.0,4.96883
47980,220825,2200,83.6167,26.0,4.54817
47981,220825,2300,85.4083,26.0,4.48133
47982,220826,0,84.0168,21.0,4.42134
47983,220826,100,83.8501,21.0,4.61584
47984,220826,200,81.2693,21.0,5.07259
47985,220826,300,81.2826,21.0,5.28101
47986,220826,400,82.5834,21.0,5.28242
47987,220826,500,85.9418,21.0,4.54601
47988,220826,600,83.6334,21.0,4.24792
47989,220826,700,82.1334,21.0,4.21534
47990,220826,800,81.0043,21.0,3.96526
47991,220826,900,68.7433,21.0,4.44208
47992,220826,1000,71.8167,21.0,3.84758
47993,220826,1100,62.3983,21.0,5.11333
47994,220826,1200,71.9976,21.0,4.06033
47995,220826,1300,70.9233,21.0,4.11008
47996,220826,1400,74.2875,21.0,3.03292
47997,220826,1500,83.2708,21.0,2.23908
47998,220826,1600,63.5725,21.0,3.97133
47999,220826,1700,68.2292,21.0,2.7025
48000,220826,1800,81.36,21.0,0.976416
48001,220826,1900,63.5033,21.0,2.03583
48002,220826,2000,48.7119,21.0,2.67668
48003,220826,2100,51.5151,21.0,2.54368
48004,220826,2200,63.2076,21.0,1.65383
48005,220826,2300,71.5486,21.0,1.0365
48006,220827,0,71.3853,37.0,0.999335
48007,220827,100,65.2511,37.0,1.57983
48008,220827,200,67.2211,37.0,1.47033
48009,220827,300,67.7494,37.0,1.48475
48010,220827,400,69.2045,37.0,1.53025
48011,220827,500,67.1844,37.0,1.7365
48012,220827,600,57.5626,37.0,2.34243
48013,220827,700,59.2784,37.0,2.24959
48014,220827,800,60.3284,37.0,2.59268
48015,220827,900,55.8767,37.0,3.98567
48016,220827,1000,47.5125,37.0,5.43458
48017,220827,1100,48.7033,37.0,4.90058
48018,220827,1200,48.8225,37.0,5.81217
48019,220827,1300,42.9208,37.0,6.7305
48020,220827,1400,42.14,37.0,7.19267
48021,220827,1500,44.39,37.0,6.94083
48022,220827,1600,45.7883,37.0,6.72117
48023,220827,1700,52.6283,37.0,5.467
48024,220827,1800,58.5142,37.0,4.16475
48025,220827,1900,59.2792,37.0,3.70342
48026,220827,2000,61.1942,37.0,3.42192
48027,220827,2100,63.7567,37.0,3.23008
48028,220827,2200,68.0826,37.0,2.76133
48029,220827,2300,74.1868,37.0,1.7315
48030,220828,0,75.7275,59.0,1.89508
48031,220828,100,77.1017,59.0,1.43917
48032,220828,200,77.6775,59.0,1.33783
48033,220828,300,79.0933,59.0,1.26875
48034,220828,400,79.1975,59.0,1.2595
48035,220828,500,77.9308,59.0,1.27725
48036,220828,600,77.1642,59.0,1.41275
48037,220828,700,74.6008,59.0,1.60775
48038,220828,800,68.9258,59.0,2.70075
48039,220828,900,62.615,59.0,3.946
48040,220828,1000,58.5958,59.0,5.01008
48041,220828,1100,53.5733,59.0,6.67992
48042,220828,1200,46.5192,59.0,8.24792
48043,220828,1300,40.7275,59.0,9.64583
48044,220828,1400,36.47,59.0,10.6775
48045,220828,1500,34.755,59.0,10.655
48046,220828,1600,35.8542,59.0,10.2525
48047,220828,1700,40.5108,59.0,8.90167
48048,220828,1800,48.4033,59.0,7.22383
48049,220828,1900,54.6442,59.0,6.12133
48050,220828,2000,56.9833,59.0,5.49567
48051,220828,2100,64.5875,59.0,3.40717
48052,220828,2200,71.5634,59.0,2.09583
48053,220828,2300,71.8475,59.0,1.43958
48054,220829,0,75.905,100.0,0.346083
48055,220829,100,76.4309,100.0,-0.242583
48056,220829,200,78.1866,100.0,-0.650333
48057,220829,300,79.0325,100.0,-1.07208
48058,220829,400,81.9917,100.0,-1.69383
48059,220829,500,81.6667,100.0,-1.789
48060,220829,600,82.5167,100.0,-2.221
48061,220829,700,83.6,100.0,-2.51133
48062,220829,800,79.9825,100.0,-1.20633
48063,220829,900,72.8593,100.0,0.5895
48064,220829,1000,68.4774,100.0,2.91
48065,220829,1100,61.2267,100.0,5.21008
48066,220829,1200,43.3825,100.0,8.7019
48067,220829,1300,37.8458,100.0,10.9925
48068,220829,1400,32.0,100.0,12.5267
48069,220829,1500,29.0492,100.0,12.635
48070,220829,1600,29.3992,100.0,11.6892
48071,220829,1700,34.6858,100.0,10.1425
48072,220829,1800,41.9942,100.0,8.3755
48073,220829,1900,45.2992,100.0,7.4255
48074,220829,2000,49.1775,100.0,6.45308
48075,220829,2100,58.0108,100.0,4.406
48076,220829,2200,57.22,100.0,4.46925
48077,220829,2300,55.5233,100.0,5.26808
48078,220830,0,59.9217,27.0,3.99708
48079,220830,100,56.7408,27.0,4.63458
48080,220830,200,53.9575,27.0,5.83
48081,220830,300,61.0133,27.0,5.407
48082,220830,400,64.6552,27.0,5.19809
48083,220830,500,66.6235,27.0,5.12368
48084,220830,600,71.5502,27.0,4.881
48085,220830,700,74.8427,27.0,4.67258
48086,220830,800,69.8318,27.0,5.73726
48087,220830,900,65.8151,27.0,6.83925
48088,220830,1000,63.5342,27.0,8.112
48089,220830,1100,65.6075,27.0,8.53917
48090,220830,1200,61.0025,27.0,10.1208
48091,220830,1300,61.8875,27.0,10.3892
48092,220830,1400,64.8517,27.0,10.0292
48093,220830,1500,63.1433,27.0,10.5758
48094,220830,1600,65.3783,27.0,10.0717
48095,220830,1700,71.855,27.0,8.60834
48096,220830,1800,75.4025,27.0,7.99809
48097,220830,1900,81.2476,27.0,7.07208
48098,220830,2000,82.7,27.0,6.7665
48099,220830,2100,82.725,27.0,6.72608
48100,220830,2200,81.6417,27.0,6.67692
48101,220830,2300,82.7333,27.0,6.42375
48102,220831,0,84.475,30.0,6.07083
48103,220831,100,83.9583,30.0,6.02425
48104,220831,200,85.125,30.0,5.64175
48105,220831,300,83.9167,30.0,5.71067
48106,220831,400,84.925,30.0,5.325
48107,220831,500,83.4917,30.0,5.42883
48108,220831,600,83.2583,30.0,5.18933
48109,220831,700,81.875,30.0,5.38008
48110,220831,800,80.4366,30.0,5.87808
48111,220831,900,68.8258,30.0,7.78458
48112,220831,1000,53.1667,30.0,9.39333
48113,220831,1100,51.63,30.0,9.0175
48114,220831,1200,45.3458,30.0,9.6925
48115,220831,1300,44.7992,30.0,9.6275
48116,220831,1400,46.2158,30.0,9.72583
48117,220831,1500,49.0717,30.0,9.17168
48118,220831,1600,56.5933,30.0,8.37758
48119,220831,1700,65.3892,30.0,6.83442
48120,220831,1800,75.65,30.0,5.54
48121,220831,1900,78.9025,30.0,4.87042
48122,220831,2000,76.1683,30.0,4.921
48123,220831,2100,76.4817,30.0,4.90725
48124,220831,2200,75.895,30.0,4.692
48125,220831,2300,76.5308,30.0,4.69608
48126,220901,0,76.2657,16.0,4.46233
48127,220901,100,77.4185,16.0,3.89017
48128,220901,200,77.4833,16.0,3.534
48129,220901,300,76.38,16.0,3.59875
48130,220901,400,74.7725,16.0,3.444
48131,220901,500,72.0083,16.0,3.13817
48132,220901,600,64.5858,16.0,3.34225
48133,220901,700,66.1483,16.0,3.34167
48134,220901,800,63.1242,16.0,4.64275
48135,220901,900,56.2917,16.0,5.79617
48136,220901,1000,51.2108,16.0,6.70858
48137,220901,1100,47.9733,16.0,7.37042
48138,220901,1200,43.6342,16.0,8.03917
48139,220901,1300,42.7867,16.0,8.35925
48140,220901,1400,44.7058,16.0,8.25975
48141,220901,1500,47.765,16.0,7.95233
48142,220901,1600,52.59,16.0,7.03067
48143,220901,1700,56.4583,16.0,6.41708
48144,220901,1800,61.5033,16.0,5.73967
48145,220901,1900,65.4883,16.0,5.214
48146,220901,2000,64.6558,16.0,5.18475
48147,220901,2100,62.8058,16.0,5.27517
48148,220901,2200,65.6176,16.0,4.90067
48149,220901,2300,65.045,16.0,4.96533
48150,220902,0,67.6575,10.0,4.80708
48151,220902,100,71.4492,10.0,4.50242
48152,220902,200,72.6542,10.0,4.46567
48153,220902,300,72.1033,10.0,4.62142
48154,220902,400,72.4083,10.0,4.66683
48155,220902,500,72.4858,10.0,4.73733
48156,220902,600,71.8907,10.0,4.88258
48157,220902,700,70.7908,10.0,5.132
48158,220902,800,70.3025,10.0,5.44583
48159,220902,900,67.4633,10.0,6.14011
48160,220902,1000,67.1108,10.0,6.43733
48161,220902,1100,63.5483,10.0,7.46208
48162,220902,1200,62.1658,10.0,7.89367
48163,220902,1300,63.1225,10.0,7.92283
48164,220902,1400,65.0092,10.0,7.74308
48165,220902,1500,65.5808,10.0,7.85633
48166,220902,1600,69.6108,10.0,7.34225
48167,220902,1700,73.005,10.0,6.794
48168,220902,1800,74.6667,10.0,6.54242
48169,220902,1900,76.025,10.0,6.45258
48170,220902,2000,73.3726,10.0,6.65525
48171,220902,2100,73.2775,10.0,6.6265
48172,220902,2200,74.39,10.0,6.57717
48173,220902,2300,74.6992,10.0,6.6335
48174,220903,0,74.2408,9.0,6.77317
48175,220903,100,71.1025,9.0,7.07758
48176,220903,200,69.3267,9.0,7.27225
48177,220903,300,69.125,9.0,7.38942
48178,220903,400,69.0026,9.0,7.42217
48179,220903,500,67.2717,9.0,7.63392
48180,220903,600,66.3367,9.0,7.89008
48181,220903,700,66.02,9.0,8.0735
48182,220903,800,67.2776,9.0,8.50836
48183,220903,900,69.4351,9.0,9.0475
48184,220903,1000,68.8593,9.0,9.36751
48185,220903,1100,65.2491,9.0,9.9991
48186,220903,1200,63.6908,9.0,10.11
48187,220903,1300,62.2517,9.0,10.4292
48188,220903,1400,62.9908,9.0,10.3433
48189,220903,1500,65.6158,9.0,9.99667
48190,220903,1600,65.3958,9.0,9.86333
48191,220903,1700,67.4692,9.0,9.6075
48192,220903,1800,69.8817,9.0,9.33333
48193,220903,1900,69.7875,9.0,9.38084
48194,220903,2000,71.8392,9.0,9.24417
48195,220903,2100,74.1359,9.0,9.05501
48196,220903,2200,75.3209,9.0,9.00333
48197,220903,2300,75.2775,9.0,9.06583
48198,220904,0,74.1067,10.0,9.18668
48199,220904,100,76.0275,10.0,9.05917
48200,220904,200,77.9108,10.0,8.8575
48201,220904,300,75.0608,10.0,9.01334
48202,220904,400,74.8109,10.0,8.91083
48203,220904,500,72.6783,10.0,8.98582
48204,220904,600,75.1083,10.0,8.66083
48205,220904,700,73.8975,10.0,8.69749
48206,220904,800,74.8883,10.0,8.75999
48207,220904,900,76.4125,10.0,8.85333
48208,220904,1000,63.7283,10.0,10.4442
48209,220904,1100,59.2183,10.0,11.175
48210,220904,1200,58.11,10.0,11.7283
48211,220904,1300,54.4492,10.0,12.725
48212,220904,1400,53.3592,10.0,13.0075
48213,220904,1500,50.0775,10.0,12.8942
48214,220904,1600,55.6433,10.0,11.27
48215,220904,1700,60.1717,10.0,10.3333
48216,220904,1800,63.0333,10.0,9.59583
48217,220904,1900,64.1359,10.0,9.22333
48218,220904,2000,62.6158,10.0,9.05083
48219,220904,2100,63.6908,10.0,8.62146
48220,220904,2200,60.97,10.0,8.43417
48221,220904,2300,57.585,10.0,8.46001
48222,220905,0,57.8125,26.0,8.27658
48223,220905,100,56.745,26.0,8.31
48224,220905,200,58.6675,26.0,7.9275
48225,220905,300,56.6242,26.0,8.07268
48226,220905,400,56.8258,26.0,8.01685
48227,220905,500,56.8808,26.0,7.69
48228,220905,600,57.6858,26.0,7.51458
48229,220905,700,59.8233,26.0,7.05375
48230,220905,800,52.8758,26.0,8.85699
48231,220905,900,44.76,26.0,10.7575
48232,220905,1000,39.9292,26.0,12.13
48233,220905,1100,38.1317,26.0,12.5742
48234,220905,1200,37.055,26.0,12.825
48235,220905,1300,36.4067,26.0,13.0642
48236,220905,1400,37.535,26.0,12.56
48237,220905,1500,38.6225,26.0,11.9875
48238,220905,1600,36.6608,26.0,12.0458
48239,220905,1700,47.995,26.0,10.3258
48240,220905,1800,59.7717,26.0,8.81416
48241,220905,1900,77.1608,26.0,7.10525
48242,220905,2000,84.2917,26.0,6.16683
48243,220905,2100,84.7167,26.0,6.04383
48244,220905,2200,88.975,26.0,5.5655
48245,220905,2300,91.35,26.0,5.14083
48246,220906,0,92.5083,67.0,4.94967
48247,220906,100,93.2833,67.0,4.73133
48248,220906,200,93.1583,67.0,4.69692
48249,220906,300,93.2167,67.0,4.547
48250,220906,400,93.5167,67.0,4.209
48251,220906,500,93.625,67.0,4.01558
48252,220906,600,93.9,67.0,3.58975
48253,220906,700,93.9583,67.0,3.20017
48254,220906,800,93.325,67.0,2.90892
48255,220906,900,93.0902,67.0,2.68292
48256,220906,1000,92.8782,67.0,2.70208
48257,220906,1100,92.7917,67.0,2.80992
48258,220906,1200,92.6,67.0,2.63525
48259,220906,1300,91.3917,67.0,2.04175
48260,220906,1400,90.7583,67.0,1.1365
48261,220906,1500,91.6833,67.0,0.42375
48262,220906,1600,92.3667,67.0,0.0240834
48263,220906,1700,92.8833,67.0,-0.120667
48264,220906,1800,93.1917,67.0,-0.119417
48265,220906,1900,93.425,67.0,-0.0336667
48266,220906,2000,93.2583,67.0,0.236083
48267,220906,2100,91.925,67.0,0.102667
48268,220906,2200,90.9,67.0,-0.1755
48269,220906,2300,91.5417,67.0,-0.391333
48270,220907,0,92.025,45.0,-0.525333
48271,220907,100,92.2667,45.0,-0.498917
48272,220907,200,92.1333,45.0,-0.574083
48273,220907,300,92.1666,45.0,-0.771333
48274,220907,400,92.3,45.0,-1.17217
48275,220907,500,92.2667,45.0,-1.25158
48276,220907,600,90.8,45.0,-1.11617
48277,220907,700,89.5,45.0,-0.921917
48278,220907,800,83.5167,45.0,-0.453833
48279,220907,900,76.0792,45.0,0.627417
48280,220907,1000,75.1425,45.0,1.11667
48281,220907,1100,75.2675,45.0,1.33467
48282,220907,1200,74.655,45.0,1.58742
48283,220907,1300,71.4275,45.0,2.61867
48284,220907,1700,97.9167,45.0,2.72967
48285,220907,1800,79.4943,45.0,1.99408
48286,220907,1900,79.8125,45.0,1.85967
48287,220907,2000,82.1891,45.0,1.82933
48288,220907,2100,84.2333,45.0,1.50025
48289,220907,2200,85.1083,45.0,1.31683
48290,220907,2300,84.0333,45.0,1.21275
48291,220908,0,82.5333,49.0,0.999584
48292,220908,100,84.1417,49.0,0.485583
48293,220908,200,82.9417,49.0,0.463
48294,220908,300,83.8917,49.0,0.0280834
48295,220908,400,84.4333,49.0,-0.173333
48296,220908,500,85.3167,49.0,-0.422417
48297,220908,600,84.075,49.0,-0.104833
48298,220908,700,82.1858,49.0,0.50275
48299,220908,800,73.9335,49.0,2.96383
48300,220908,900,66.1093,49.0,4.293
48301,220908,1000,57.4208,49.0,5.65517
48302,220908,1100,53.6975,49.0,6.12542
48303,220908,1200,51.8834,49.0,6.43609
48304,220908,1300,49.6908,49.0,7.25383
48305,220908,1400,47.3433,49.0,7.73992
48306,220908,1500,44.6875,49.0,7.68
48307,220908,1600,45.1892,49.0,7.3115
48308,220908,1700,48.6808,49.0,6.60125
48309,220908,1800,53.66,49.0,5.06275
48310,220908,1900,56.8333,49.0,4.4735
48311,220908,2000,61.1292,49.0,3.84708
48312,220908,2100,63.4908,49.0,4.07017
48313,220908,2200,65.3741,49.0,4.42258
48314,220908,2300,67.8433,49.0,4.486
48315,220909,0,72.4142,17.0,4.36192
48316,220909,100,74.2917,17.0,4.42417
48317,220909,200,75.4342,17.0,4.42117
48318,220909,300,75.7675,17.0,4.51358
48319,220909,400,77.3759,17.0,4.47808
48320,220909,500,79.2825,17.0,4.17708
48321,220909,600,79.3282,17.0,4.04533
48322,220909,700,76.3817,17.0,4.13808
48323,220909,800,66.4733,17.0,6.15508
48324,220909,900,64.1017,17.0,7.3055
48325,220909,1000,59.3692,17.0,8.49675
48326,220909,1100,58.7642,17.0,8.92917
48327,220909,1200,55.3275,17.0,10.1942
48328,220909,1300,58.0025,17.0,10.1017
48329,220909,1400,61.9983,17.0,9.02583
48330,220909,1500,64.8525,17.0,8.51917
48331,220909,1600,66.9417,17.0,8.21834
48332,220909,1700,68.1276,17.0,8.05975
48333,220909,1800,72.0758,17.0,7.46125
48334,220909,1900,74.4192,17.0,7.10725
48335,220909,2000,72.2617,17.0,7.15292
48336,220909,2100,73.335,17.0,6.8955
48337,220909,2200,72.8759,17.0,6.794
48338,220909,2300,73.9092,17.0,6.65883
48339,220910,0,74.5602,22.0,6.57834
48340,220910,100,75.0201,22.0,6.51543
48341,220910,200,76.2719,22.0,6.39825
48342,220910,300,75.8518,22.0,6.33934
48343,220910,400,75.876,22.0,6.34893
48344,220910,500,76.5743,22.0,6.26192
48345,220910,600,77.2786,22.0,6.21526
48346,220910,700,76.2693,22.0,6.19834
48347,220910,800,70.6843,22.0,7.37609
48348,220910,900,67.1458,22.0,8.21083
48349,220910,1000,64.265,22.0,8.81416
48350,220910,1100,60.1342,22.0,9.79668
48351,220910,1200,55.0433,22.0,11.2808
48352,220910,1300,55.0,22.0,11.4275
48353,220910,1400,54.7758,22.0,11.1725
48354,220910,1500,55.3108,22.0,11.1283
48355,220910,1600,57.63,22.0,10.6292
48356,220910,1700,59.9542,22.0,10.1125
48357,220910,1800,64.2908,22.0,8.9675
48358,220910,1900,69.4625,22.0,8.31825
48359,220910,2000,74.375,22.0,7.51825
48360,220910,2100,76.8833,22.0,6.98133
48361,220910,2200,79.0984,22.0,6.56742
48362,220910,2300,82.475,22.0,6.26967
48363,220911,0,82.8833,31.0,5.60108
48364,220911,100,84.175,31.0,5.412
48365,220911,200,82.7917,31.0,5.13342
48366,220911,300,83.6833,31.0,5.19208
48367,220911,400,83.45,31.0,5.18667
48368,220911,500,80.5533,31.0,5.35867
48369,220911,600,83.55,31.0,4.77517
48370,220911,700,83.2417,31.0,4.5425
48371,220911,800,75.9442,31.0,6.17017
48372,220911,900,68.3809,31.0,7.59292
48373,220911,1000,63.83,31.0,8.13083
48374,220911,1100,57.9275,31.0,9.38251
48375,220911,1200,54.545,31.0,10.015
48376,220911,1300,54.405,31.0,9.5675
48377,220911,1400,54.8758,31.0,9.22583
48378,220911,1500,53.7108,31.0,9.29085
48379,220911,1600,58.5076,31.0,8.58336
48380,220911,1700,61.5826,31.0,7.96767
48381,220911,1800,65.6193,31.0,7.44058
48382,220911,1900,69.3185,31.0,6.94384
48383,220911,2000,69.3361,31.0,6.91984
48384,220911,2100,71.0618,31.0,6.67583
48385,220911,2200,72.9226,31.0,6.44609
48386,220911,2300,76.366,31.0,5.98476
48387,220912,0,77.0419,39.0,5.76776
48388,220912,100,77.5911,39.0,5.75776
48389,220912,200,79.1826,39.0,5.62509
48390,220912,300,78.8059,39.0,5.58751
48391,220912,400,80.4359,39.0,5.38234
48392,220912,500,84.5834,39.0,4.64626
48393,220912,600,85.3418,39.0,4.27893
48394,220912,700,85.082,39.0,4.39876
48395,220912,800,82.3418,39.0,5.05676
48396,220912,900,73.8258,39.0,6.79525
48397,220912,1000,65.7426,39.0,8.38417
48398,220912,1100,63.63,39.0,9.08833
48399,220912,1200,61.5875,39.0,9.785
48400,220912,1300,59.4633,39.0,10.555
48401,220912,1400,62.25,39.0,10.4842
48402,220912,1500,63.3208,39.0,10.1742
48403,220912,1600,62.7742,39.0,10.2175
48404,220912,1700,64.3975,39.0,9.95332
48405,220912,1800,68.5417,39.0,9.175
48406,220912,1900,71.53,39.0,8.66917
48407,220912,2000,76.1892,39.0,7.99298
48408,220912,2100,79.16,39.0,7.43492
48409,220912,2200,80.6949,39.0,6.84342
48410,220912,2300,82.4917,39.0,6.53442
48411,220913,0,84.6083,34.0,5.86883
48412,220913,100,86.8083,34.0,4.99917
48413,220913,200,86.5667,34.0,4.90133
